payroll_id,employee_id,pay_period,gross_pay,deductions,net_pay,overtime_hours,first_name,last_name,ssn,email,department_id,hire_date,salary,is_active,dept_id,dept_name,salary_monthly,net_pay_ratio,deduction_ratio,overtime_ratio,gross_vs_salary,anomaly_score,anomaly_decision
220,220,2026-02-28,5580.68,1367.24,4213.43,10,Janet,Garner,129-69-4990,johnsonmichael@example.com,4.0,2024-11-02,61228,True,4.0,Finance,5102.333333333333,0.7550029745479045,0.24499523355576738,0.0625,1.093750571633893,0,0.0696379452201219
221,221,2026-02-28,7893.25,1804.67,6088.58,0,Ronald,Aguilar,218-57-4579,nmorse@example.net,2.0,2026-01-01,94719,True,2.0,Engineering,7893.25,0.7713654071516802,0.22863459284831977,0.0,1.0,0,0.05630386379713559
222,222,2026-02-28,2665.92,511.21,2154.71,0,Paige,Petty,010-73-9105,cbell@example.com,1.0,2024-05-01,31991,True,1.0,Sales,2665.9166666666665,0.8082425579162166,0.19175744208378345,0.0,1.0000012503516615,0,0.08674459238602827
223,223,2026-02-28,6956.08,1732.88,5223.2,20,Jennifer,Rogers,433-31-9315,huntroger@example.net,1.0,2023-08-23,70293,True,1.0,Sales,5857.75,0.7508826810502467,0.24911731894975334,0.125,1.1875003200887713,1,-0.026549271182993772
224,224,2026-02-28,2984.08,516.75,2467.34,0,Joseph,Duncan,116-53-9777,larry55@example.net,4.0,2024-06-10,35809,True,4.0,Finance,2984.0833333333335,0.8268344012224874,0.17316894989410472,0.0,0.9999988829623837,0,0.08896193950073472
225,225,2026-02-28,4410.08,1077.27,3332.82,0,Jason,Trevino,843-59-1169,christina68@example.org,3.0,2025-11-07,52921,True,3.0,HR,4410.083333333333,0.755727787251025,0.24427448028153684,0.0,0.9999992441563841,0,0.1509809565403581
226,226,2026-02-28,7255.71,1216.44,6039.27,15,David,Smith,090-68-5069,dillonmonica@example.org,4.0,2025-10-07,76334,True,4.0,Finance,6361.166666666667,0.8323472134360387,0.16765278656396135,0.09375,1.1406256713915162,0,0.02644285029223037
227,227,2026-02-28,5080.33,874.06,4206.27,0,Isaac,Douglas,576-97-6208,annaschroeder@example.com,4.0,2024-09-27,60964,True,4.0,Finance,5080.333333333333,0.827952121220472,0.1720478787795281,0.0,0.9999993438750738,0,0.19291105472738612
228,228,2026-02-28,3652.75,616.01,3036.74,0,Megan,Galloway,379-66-5421,currychristine@example.org,4.0,2025-08-26,43833,True,4.0,Finance,3652.75,0.8313571966326739,0.16864280336732598,0.0,1.0,0,0.1585263160123444
229,229,2026-02-28,4490.76,1108.81,3381.94,10,Joshua,Jordan,856-71-3150,louis48@example.com,1.0,2023-06-06,49270,True,1.0,Sales,4105.833333333333,0.753088564073787,0.24690920913163916,0.0625,1.093751167038766,0,0.05360972976121592
230,230,2026-02-28,5849.42,1394.38,4455.04,0,Jermaine,Pitts,687-29-2327,wilsonchristine@example.org,1.0,2024-10-25,70193,True,1.0,Sales,5849.416666666667,0.7616208102683685,0.23837918973163152,0.0,1.000000569857393,0,0.15490486221840133
231,231,2026-02-28,4661.73,1052.73,3609.0,15,Nichole,Hines,137-03-9430,rodriguezkyle@example.org,1.0,2025-12-28,49044,True,1.0,Sales,4087.0,0.7741761105855552,0.22582388941444487,0.09375,1.1406239295326643,0,0.07675813013210364
232,232,2026-02-28,5517.55,1277.77,4239.78,5,Kimberly,Thompson,239-02-6829,krystaltaylor@example.net,4.0,2022-03-30,63246,True,4.0,Finance,5270.5,0.768417141666138,0.23158285833386194,0.03125,1.0468741106156911,0,0.13100403906538777
233,233,2026-02-28,5056.92,872.04,4184.88,0,Antonio,Morrow,423-63-2866,baileycastillo@example.org,3.0,2024-08-22,60683,True,3.0,HR,5056.916666666667,0.8275551125981823,0.1724448874018177,0.0,1.0000006591631923,0,0.1957725155673945
234,234,2026-02-28,4185.42,721.49,3463.93,0,Kyle,Adams,736-92-5358,carrmelissa@example.net,1.0,2021-06-07,50225,True,1.0,Sales,4185.416666666667,0.8276182557545001,0.17238174424549985,0.0,1.0000007964161273,0,0.1629026521488437
235,235,2026-02-28,7679.92,1564.38,6115.54,0,Kathryn,Chen,255-65-6145,wilsonjessica@example.org,2.0,2024-05-26,92159,True,2.0,Engineering,7679.916666666667,0.7963025656517255,0.20369743434827448,0.0,1.0000004340324873,0,0.0909442307010293
236,236,2026-02-28,6335.36,1506.21,4829.16,10,Clifford,Gill,334-90-2922,williamsronnie@example.net,2.0,2023-06-22,69508,True,2.0,Engineering,5792.333333333333,0.7622550257601778,0.2377465526820891,0.0625,1.0937492087241756,0,0.06935656799222711
237,237,2026-02-28,2500.0,441.4,2058.6,0,John,Martin,381-40-1200,adam05@example.net,2.0,2024-04-23,30000,True,2.0,Engineering,2500.0,0.82344,0.17656,0.0,1.0,0,0.07446918055358154
238,238,2026-02-28,5233.0,852.73,4380.27,0,Brandon,Leach,310-52-1895,vpham@example.net,5.0,2024-09-28,62796,True,5.0,Operations,5233.0,0.8370475826485764,0.16295241735142366,0.0,1.0,0,0.19081618447172255
239,239,2026-02-28,4172.75,996.76,3175.99,0,Kaitlyn,Anderson,849-80-2286,blake60@example.org,4.0,2024-09-12,50073,True,4.0,Finance,4172.75,0.7611263555209393,0.23887364447906057,0.0,1.0,0,0.16787084439757133
240,240,2026-02-28,6065.5,1489.48,4576.02,0,Monique,Gomez,234-84-6602,westleah@example.com,2.0,2023-07-01,72786,True,2.0,Engineering,6065.5,0.7544340944687166,0.2455659055312835,0.0,1.0,0,0.1402685300693241
241,241,2026-02-28,4761.08,908.63,3852.45,20,Matthew,Brooks,340-67-7798,herreradaniel@example.org,4.0,2025-09-07,48112,True,4.0,Finance,4009.3333333333335,0.8091546455846153,0.19084535441538475,0.125,1.1874991686065846,0,0.005568263639438187
242,242,2026-02-28,4856.5,909.47,3947.03,0,David,Singleton,598-22-7913,ronaldjoseph@example.org,2.0,2022-03-11,58278,True,2.0,Engineering,4856.5,0.8127313909193864,0.18726860908061363,0.0,1.0,0,0.20904019205080288
243,243,2026-02-28,6159.09,973.78,5185.31,10,Alexis,Mcdowell,143-29-3416,hammondlindsay@example.org,3.0,2025-12-29,67574,True,3.0,HR,5631.166666666667,0.8418954748185203,0.15810452518147972,0.0625,1.0937502589753456,0,0.05767912389318819
244,244,2026-02-28,6082.17,1046.24,5035.92,0,Ian,Lopez,055-15-4237,laurajackson@example.net,4.0,2023-10-12,72986,True,4.0,Finance,6082.166666666667,0.8279808029042266,0.1720175529457414,0.0,1.000000548050311,0,0.1581154935843101
245,245,2026-02-28,3499.58,764.05,2735.53,0,Rhonda,Warner,108-27-2880,barbara72@example.net,2.0,2026-01-30,41995,True,2.0,Engineering,3499.5833333333335,0.7816738008561028,0.21832619914389725,0.0,0.9999990475056554,0,0.17510892565016506
246,246,2026-02-28,4581.83,722.16,3859.68,0,Norma,Johnson,402-91-4527,lauren34@example.org,1.0,2021-10-10,54982,True,1.0,Sales,4581.833333333333,0.8423883033635032,0.15761387917054975,0.0,0.9999992724891783,0,0.16244765823751062
247,247,2026-02-28,4406.25,1036.0,3370.25,0,Michael,Martinez,198-10-0118,turnerthomas@example.com,4.0,2025-07-29,52875,True,4.0,Finance,4406.25,0.7648794326241135,0.23512056737588652,0.0,1.0,0,0.18757658616272577
248,248,2026-02-28,4183.33,834.64,3348.7,0,Andrew,Alvarez,209-07-0807,xparker@example.net,5.0,2024-12-11,50200,True,5.0,Operations,4183.333333333333,0.8004866936148953,0.19951569682525644,0.0,0.999999203187251,0,0.18720992250124674
249,249,2026-02-28,8220.2,1790.37,6429.83,15,Raymond,Ramirez,771-18-7626,emurphy@example.com,1.0,2022-05-09,86481,True,1.0,Sales,7206.75,0.7821987299579085,0.2178012700420914,0.09375,1.1406251084053145,0,0.0039413063559623485
250,250,2026-02-28,5506.17,1137.43,4368.74,0,Lisa,Thomas,586-13-3366,efox@example.net,1.0,2023-07-11,66074,True,1.0,Sales,5506.166666666667,0.7934262836054825,0.20657371639451744,0.0,1.0000006053818447,0,0.20315594984686813
251,251,2026-02-28,3905.31,917.98,2987.33,15,Julie,Bartlett,784-78-5407,stevensamanda@example.net,5.0,2023-06-11,41086,True,5.0,Operations,3423.8333333333335,0.7649405552952262,0.23505944470477377,0.09375,1.1406250304239887,0,0.03964653104389937
252,252,2026-02-28,6147.25,1455.23,4692.02,0,Carrie,Newman,889-07-4248,dweaver@example.com,1.0,2023-12-08,73767,True,1.0,Sales,6147.25,0.7632713815120583,0.23672861848794177,0.0,1.0,0,0.1677256135321603
253,253,2026-02-28,7652.67,1689.99,5962.68,0,John,Lopez,644-33-3341,gonzalezjohn@example.org,1.0,2021-11-01,91832,True,1.0,Sales,7652.666666666667,0.7791633508304945,0.22083664916950554,0.0,1.0000004355780119,0,0.09700637367195997
254,254,2026-02-28,6290.5,1470.1,4820.4,0,Cindy,Jones,018-54-5520,cconley@example.org,2.0,2021-06-07,75486,True,2.0,Engineering,6290.5,0.7662983864557665,0.23370161354423336,0.0,1.0,0,0.16392333047069008
255,255,2026-02-28,3100.75,681.38,2419.37,0,John,Rodriguez,053-04-0296,marilyn01@example.org,2.0,2024-07-19,37209,True,2.0,Engineering,3100.75,0.780253164556962,0.21974683544303797,0.0,1.0,0,0.16997094661935147
256,256,2026-02-28,4394.67,958.1,3436.57,0,Brandon,Moore,057-79-3256,elliottjanice@example.net,4.0,2023-02-14,52736,True,4.0,Finance,4394.666666666667,0.7819859056538944,0.21801409434610564,0.0,1.0000007584951456,0,0.19660855284794876
257,257,2026-02-28,6583.58,1394.81,5188.78,0,Joanna,Mercer,316-69-8381,xhartman@example.net,4.0,2022-09-28,79003,True,4.0,Finance,6583.583333333333,0.7881395836307905,0.2118619352996394,0.0,0.9999994936901131,0,0.1612025694125756
258,258,2026-02-28,4308.24,1025.74,3282.5,5,Luis,Watts,620-51-0421,joanwhitney@example.com,4.0,2024-04-21,49384,True,4.0,Finance,4115.333333333333,0.7619120568956234,0.23808794310437675,0.03125,1.0468751012473676,0,0.10796401626745505
259,259,2026-02-28,5815.13,1352.49,4462.64,5,Jackson,Gonzalez,885-30-8187,morrisstephanie@example.com,2.0,2023-08-18,66657,True,2.0,Engineering,5554.75,0.7674187851346402,0.23258121486535985,0.03125,1.046875196903551,0,0.12071742010798897
260,260,2026-02-28,5968.25,972.15,4996.1,0,Christopher,Anderson,545-85-8912,cwilliams@example.com,4.0,2024-01-20,71619,True,4.0,Finance,5968.25,0.8371130565911281,0.16288694340887194,0.0,1.0,0,0.15865133902370743
261,261,2026-02-28,3841.33,704.93,3136.4,0,Melanie,Brady,732-86-3485,david52@example.net,1.0,2021-12-03,46096,True,1.0,Sales,3841.3333333333335,0.8164880392988887,0.18351196070111134,0.0,0.999999132245748,0,0.17973894513208016
262,262,2026-02-28,4925.58,1105.06,3820.52,0,Jessica,Sims,125-10-5224,john49@example.net,2.0,2024-07-11,59107,True,2.0,Engineering,4925.583333333333,0.7756487560855777,0.22435124391442227,0.0,0.9999993232612043,0,0.2003348323094981
263,263,2026-02-28,2500.0,415.19,2084.81,0,Monica,Phillips,768-10-8913,alexahill@example.org,4.0,2023-01-22,30000,True,4.0,Finance,2500.0,0.833924,0.166076,0.0,1.0,0,0.06481709139047209
264,264,2026-02-28,3719.5,862.17,2857.33,0,Timothy,Hinton,620-37-7430,zachary11@example.org,1.0,2023-01-10,44634,True,1.0,Sales,3719.5,0.7682027154187391,0.23179728458126092,0.0,1.0,0,0.1721648088464035
265,265,2026-02-28,4684.25,1092.43,3591.82,0,Joshua,Dunn,496-01-6215,longshane@example.net,4.0,2022-04-27,56211,True,4.0,Finance,4684.25,0.7667865720232695,0.23321342797673056,0.0,1.0,0,0.18592865732911334
266,266,2026-02-28,3601.51,643.6,2957.91,5,Ethan,Davis,196-95-5591,davidjohnson@example.org,3.0,2023-10-17,41283,True,3.0,HR,3440.25,0.8212971781280629,0.17870282187193703,0.03125,1.0468745003996802,0,0.055252390701652554
267,267,2026-02-28,7040.5,1490.42,5550.08,0,Kimberly,Lane,056-95-2994,natalienelson@example.net,4.0,2021-11-20,84486,True,4.0,Finance,7040.5,0.7883076486045025,0.2116923513954975,0.0,1.0,0,0.141719621943235
268,268,2026-02-28,3663.97,747.45,2916.53,15,Samantha,Cohen,714-36-3885,haleadrian@example.net,3.0,2022-07-20,38547,True,3.0,HR,3212.25,0.7960026965286289,0.2040000327513599,0.09375,1.1406241730873998,0,0.025959994913078877
269,269,2026-02-28,4449.92,1014.51,3435.4,0,Jodi,Hopkins,294-39-3928,equinn@example.net,4.0,2022-04-08,53399,True,4.0,Finance,4449.916666666667,0.7720138789011938,0.22798387386739535,0.0,1.000000749077698,0,0.19232361595153968
270,270,2026-02-28,5163.42,829.75,4333.67,0,Melissa,Thompson,516-62-7235,richardsonrobert@example.net,5.0,2025-02-06,61961,True,5.0,Operations,5163.416666666667,0.8393022454109873,0.1606977545890127,0.0,1.000000645567373,0,0.17788447228879928
271,271,2026-02-28,6801.58,1537.86,5263.73,0,Steven,Smith,751-70-2142,eshannon@example.net,4.0,2022-04-23,81619,True,4.0,Finance,6801.583333333333,0.7738981236712645,0.22610334657535452,0.0,0.9999995099180339,0,0.12799654417449152
272,272,2026-02-28,3205.17,654.26,2550.91,0,Steven,Horn,274-06-7881,marcus12@example.com,2.0,2022-10-28,38462,True,2.0,Engineering,3205.1666666666665,0.7958735418090147,0.20412645819098518,0.0,1.0000010399875203,0,0.1597860643712033
273,273,2026-02-28,6453.92,1589.59,4864.32,0,Kristin,Ellison,766-89-2453,emily43@example.com,2.0,2024-12-02,77447,True,2.0,Engineering,6453.916666666667,0.7537000768525175,0.2462983737015643,0.0,1.0000005164822394,0,0.11940925991887485
274,274,2026-02-28,5717.67,1393.53,4324.14,15,Allison,Reid,627-82-6448,jeffrey76@example.net,3.0,2025-03-13,60153,True,3.0,HR,5012.75,0.7562765951865008,0.2437234048134992,0.09375,1.1406254052166975,0,0.05486054651716854
275,275,2026-02-28,3773.08,825.51,2947.58,0,Christina,Evans,054-35-0853,hintonbenjamin@example.org,2.0,2021-05-23,45277,True,2.0,Engineering,3773.0833333333335,0.7812132263296829,0.21878942402493454,0.0,0.9999991165492412,0,0.1859807541681135
276,276,2026-02-28,5577.58,1004.5,4573.08,0,Crystal,Saunders,235-42-4845,brandivasquez@example.com,1.0,2024-03-31,66931,True,1.0,Sales,5577.583333333333,0.8199039726906652,0.18009602730933488,0.0,0.9999994023696046,0,0.19872825751325002
277,277,2026-02-28,5248.75,1159.01,4089.74,0,Gina,Garcia,208-26-3762,joshuawilson@example.com,5.0,2024-06-29,62985,True,5.0,Operations,5248.75,0.7791836151464634,0.22081638485353655,0.0,1.0,0,0.20984127404870373
278,278,2026-02-28,4249.67,666.07,3583.59,0,Harry,Owens,581-49-6826,adamschmidt@example.com,5.0,2024-01-31,50996,True,5.0,Operations,4249.666666666667,0.8432631239602134,0.156734522915897,0.0,1.000000784375245,0,0.1484300285427621
279,279,2026-02-28,5087.25,1059.25,4028.0,0,Victoria,Duncan,547-21-0454,duncanpeter@example.org,1.0,2025-06-19,61047,True,1.0,Sales,5087.25,0.7917833800186741,0.20821661998132587,0.0,1.0,0,0.2093466853441644
280,280,2026-02-28,4518.33,834.03,3684.3,0,Erik,Davidson,683-23-1426,torresmarc@example.org,3.0,2025-06-20,54220,True,3.0,HR,4518.333333333333,0.8154118889058569,0.1845881110941432,0.0,0.9999992622648469,0,0.1967206576446079
281,281,2026-02-28,5141.83,1090.54,4051.29,0,Kevin,Peters,186-77-2725,ricky93@example.net,1.0,2024-11-16,61702,True,1.0,Sales,5141.833333333333,0.7879081961091674,0.21209180389083263,0.0,0.9999993517227967,0,0.210277021627173
282,282,2026-02-28,5827.58,900.79,4926.79,0,Cheryl,Fischer,445-64-9858,pcontreras@example.com,1.0,2021-08-01,69931,True,1.0,Sales,5827.583333333333,0.8454264034127373,0.15457359658726263,0.0,0.9999994280076075,0,0.14050488373616593
283,283,2026-02-28,6982.5,1655.93,5326.57,0,Joseph,Brown,439-67-4138,ashleyfrederick@example.org,5.0,2025-08-24,83790,True,5.0,Operations,6982.5,0.7628456856426781,0.23715431435732187,0.0,1.0,0,0.11217489284737864
284,284,2026-02-28,3452.67,854.01,2598.65,0,Monique,Hudson,823-64-6008,felicia50@example.com,4.0,2022-12-01,41432,True,4.0,Finance,3452.6666666666665,0.7526493988710187,0.2473477048197482,0.0,1.0000009654373432,0,0.11660328520484425
285,285,2026-02-28,7666.25,1892.7,5773.55,0,Erika,Harding,286-20-1757,mcmahondaniel@example.net,5.0,2023-02-20,91995,True,5.0,Operations,7666.25,0.7531126691668025,0.24688733083319747,0.0,1.0,0,0.037558751279639924
286,286,2026-02-28,2559.83,575.87,1983.96,0,Kristin,Alexander,004-04-8053,josephmartinez@example.net,5.0,2023-01-21,30718,True,5.0,Operations,2559.8333333333335,0.7750358422238978,0.22496415777610232,0.0,0.99999869783189,0,0.06330797969948743
287,287,2026-02-28,4810.25,784.11,4026.14,0,Xavier,Garcia,294-20-5248,xhamilton@example.net,2.0,2024-09-18,57723,True,2.0,Engineering,4810.25,0.8369918403409385,0.16300815965906137,0.0,1.0,0,0.19106163148599664
288,288,2026-02-28,5735.33,1295.19,4440.14,0,Joanna,Davis,605-05-2650,craig76@example.com,1.0,2024-06-30,68824,True,1.0,Sales,5735.333333333333,0.774173412863776,0.22582658713622408,0.0,0.9999994188073928,0,0.18714339832268762
289,289,2026-02-28,5351.17,814.51,4536.65,0,Daniel,Robbins,466-68-6056,thomas49@example.net,5.0,2025-01-11,64214,True,5.0,Operations,5351.166666666667,0.8477865588273218,0.15221157242247957,0.0,1.0000006229171208,0,0.14272662282626053
290,290,2026-02-28,4221.58,769.85,3451.73,0,Brooke,Cooper,791-39-5775,anthonycordova@example.com,1.0,2022-04-13,50659,True,1.0,Sales,4221.583333333333,0.817639367251124,0.182360632748876,0.0,0.9999992104068379,0,0.1792792152667379
291,291,2026-02-28,4739.83,942.58,3797.25,0,Erin,Lee,206-70-3929,melissadelgado@example.org,2.0,2025-07-03,56878,True,2.0,Engineering,4739.833333333333,0.8011363276741993,0.19886367232580074,0.0,0.9999992967403918,0,0.1953010338362985
292,292,2026-02-28,4383.67,995.27,3388.4,0,Jennifer,Sanchez,605-23-6571,elizabethbaxter@example.net,1.0,2024-04-26,52604,True,1.0,Sales,4383.666666666667,0.7729596434038146,0.22704035659618538,0.0,1.0000007603984487,0,0.18929221543841923
293,293,2026-02-28,4662.93,1164.39,3498.54,10,Justin,Booker,895-69-1994,phillipbrooks@example.com,5.0,2024-05-31,51159,True,5.0,Operations,4263.25,0.7502879091043614,0.2497120908956386,0.0625,1.0937500733008856,0,0.04638611346831034
294,294,2026-02-28,6062.0,1167.65,4894.35,0,John,Schneider,172-24-6226,zburgess@example.net,1.0,2025-02-02,72744,True,1.0,Sales,6062.0,0.8073820521280106,0.19261794787198946,0.0,1.0,0,0.18375080757867318
295,295,2026-02-28,5701.54,1308.4,4393.15,5,James,Graham,188-63-9597,emily39@example.org,2.0,2025-08-20,65355,True,2.0,Engineering,5446.25,0.770519894624961,0.22948185928714,0.03125,1.0468744549001607,0,0.1292030692166467
296,296,2026-02-28,4133.83,906.83,3227.0,0,Lisa,Glass,534-99-0496,daviseric@example.net,4.0,2025-04-07,49606,True,4.0,Finance,4133.833333333333,0.7806320047026607,0.21936799529733927,0.0,0.9999991936459299,0,0.19848433884860894
297,297,2026-02-28,6124.42,1053.87,5070.55,0,Troy,Mills,428-80-7607,sarahschultz@example.net,1.0,2022-10-19,73493,True,1.0,Sales,6124.416666666667,0.8279232972265129,0.1720767027734871,0.0,1.0000005442695223,0,0.15373800160996248
298,298,2026-02-28,5384.08,851.97,4532.12,0,Amy,Fletcher,887-58-5947,kjordan@example.org,5.0,2023-09-26,64609,True,5.0,Operations,5384.083333333333,0.8417631238763168,0.15823873345121173,0.0,0.9999993808912071,0,0.17148622300892552
299,299,2026-02-28,6016.0,1311.79,4704.21,0,Travis,Martin,619-85-8752,dsmith@example.net,2.0,2023-11-15,72192,True,2.0,Engineering,6016.0,0.7819498005319149,0.2180501994680851,0.0,1.0,0,0.19257644346986824
300,300,2026-02-28,5787.0,1246.82,4540.18,0,Jason,Fowler,784-39-8722,mbaker@example.net,5.0,2024-11-24,69444,True,5.0,Operations,5787.0,0.7845481251080008,0.2154518748919993,0.0,1.0,0,0.20365303980590826
301,301,2026-02-28,0.0,-150.75,0.0,0,Stephanie,Parker,481-30-7498,barberdonna@example.com,5.0,2024-01-13,0,True,5.0,Operations,0.0,0.0,0.0,0.0,0.0,1,-0.16852149644793823
302,302,2026-02-28,4299.75,1053.81,3245.94,0,Lacey,Marshall,350-08-1881,armstrongashley@example.com,1.0,2026-01-28,51597,True,1.0,Sales,4299.75,0.7549136577708007,0.24508634222919937,0.0,1.0,0,0.15747329626865397
303,303,2026-02-28,6212.24,1518.03,4694.21,5,Michelle,Ramirez,832-44-9290,matthew38@example.org,5.0,2022-08-21,71209,True,5.0,Operations,5934.083333333333,0.7556388677836015,0.2443611322163986,0.03125,1.0468744119423108,0,0.07223370694081044
304,304,2026-02-28,5762.92,1106.32,4656.59,0,Allen,Stone,552-69-3499,elizabeth32@example.org,1.0,2023-01-14,69155,True,1.0,Sales,5762.916666666667,0.80802613952649,0.19197212524206478,0.0,1.0000005784108161,0,0.1896786523225623
305,305,2026-02-28,5440.13,1351.32,4088.81,10,Danielle,Vasquez,341-55-4295,matthewjohnson@example.org,4.0,2022-06-02,59686,True,4.0,Finance,4973.833333333333,0.7516015242282813,0.24839847577171867,0.0625,1.0937499581141308,0,0.06344466220509992
306,306,2026-02-28,5629.08,964.32,4664.76,10,Ricardo,Moss,721-04-7814,underwoodwilliam@example.com,5.0,2024-04-05,61759,True,5.0,Operations,5146.583333333333,0.8286895904837025,0.17131040951629753,0.0625,1.0937508703184962,0,0.09744625685890695
307,307,2026-02-28,6597.0,1010.09,5586.91,0,Valerie,Rodriguez,508-99-9571,bobbymartinez@example.net,5.0,2024-03-20,79164,True,5.0,Operations,6597.0,0.8468864635440352,0.15311353645596484,0.0,1.0,0,0.10627269938810963
308,308,2026-02-28,4260.5,916.72,3343.78,0,Angela,Knight,425-69-2513,kathryn12@example.net,5.0,2021-09-02,51126,True,5.0,Operations,4260.5,0.7848327661072645,0.2151672338927356,0.0,1.0,0,0.20547898699055056
309,309,2026-02-28,5683.83,1062.04,4621.79,0,Sierra,Mcneil,780-10-0890,beverlywhite@example.com,3.0,2022-12-19,68206,True,3.0,HR,5683.833333333333,0.8131471208674432,0.18685287913255674,0.0,0.9999994135413307,0,0.19333554058063362
310,310,2026-02-28,4747.25,1122.42,3624.83,0,Julia,Everett,365-29-9907,kgeorge@example.net,3.0,2021-06-22,56967,True,3.0,HR,4747.25,0.7635641687292642,0.2364358312707357,0.0,1.0,0,0.18443046671646052
311,311,2026-02-28,4727.83,932.9,3794.93,0,Alexa,Oconnell,688-92-3358,donna88@example.org,2.0,2026-01-22,56734,True,2.0,Engineering,4727.833333333333,0.8026790303373852,0.19732096966261478,0.0,0.999999294955406,0,0.19731756744943046
312,312,2026-02-28,6373.42,1573.08,4800.33,0,Amanda,Raymond,363-34-4363,mrodriguez@example.net,3.0,2022-04-08,76481,True,3.0,HR,6373.416666666667,0.7531796115743196,0.24681881940935949,0.0,1.0000005230057138,0,0.12338708925355368
313,313,2026-02-28,6031.75,1016.67,5015.08,0,Thomas,Gomez,509-97-0648,vcook@example.org,2.0,2022-06-23,72381,True,2.0,Engineering,6031.75,0.8314469266796535,0.1685530733203465,0.0,1.0,0,0.16807361092559708
314,314,2026-02-28,6016.83,1425.16,4591.67,0,James,Snyder,492-53-5319,herrerakelly@example.com,3.0,2023-09-06,72202,True,3.0,HR,6016.833333333333,0.7631377319950872,0.2368622680049129,0.0,0.9999994459987258,0,0.1592909881641466
315,315,2026-02-28,8186.17,1254.55,6931.62,25,Carlos,Salas,323-96-3347,vfleming@example.org,4.0,2023-06-26,79582,True,4.0,Finance,6631.833333333333,0.8467476243469167,0.15325237565308317,0.15625,1.2343751099494862,1,-0.11124058153826366
316,316,2026-02-28,5968.67,970.02,4998.65,20,James,Wall,034-22-4079,joshuabishop@example.com,2.0,2022-04-22,60315,True,2.0,Engineering,5026.25,0.8374813819494125,0.16251861805058748,0.125,1.1874996269584681,0,0.010972453260704174
317,317,2026-02-28,5852.42,1279.08,4573.33,0,Jason,Schmidt,437-62-3081,stephencardenas@example.org,3.0,2024-06-21,70229,True,3.0,HR,5852.416666666667,0.7814425485525646,0.21855574275257073,0.0,1.0000005695652792,0,0.1952889209685787
318,318,2026-02-28,4612.08,890.27,3721.81,0,Amy,Grant,621-28-8347,thompsoncynthia@example.com,4.0,2025-05-16,55345,True,4.0,Finance,4612.083333333333,0.8069699571559904,0.19303004284400965,0.0,0.9999992772608185,0,0.20116500121510078
319,319,2026-02-28,5405.17,919.16,4486.0,0,Melissa,Smith,650-45-5629,fmcdaniel@example.com,3.0,2026-02-14,64862,True,3.0,HR,5405.166666666667,0.8299461441545779,0.17005200576485105,0.0,1.000000616693904,0,0.18575406937933603
320,320,2026-02-28,4837.25,963.38,3873.87,0,Dominique,Lee,193-72-0254,natashaharris@example.org,1.0,2023-05-03,58047,True,1.0,Sales,4837.25,0.8008413871517908,0.1991586128482092,0.0,1.0,0,0.20755831419174636
321,321,2026-02-28,5121.17,1066.21,4054.95,0,Christopher,Holloway,686-61-1992,christinarodriguez@example.com,1.0,2026-03-15,61454,True,1.0,Sales,5121.166666666667,0.7918014828642673,0.20819656445695028,0.0,1.000000650893351,0,0.20587106959325618
322,322,2026-02-28,5743.92,1016.1,4727.82,0,George,Flores,134-69-2354,kimmelinda@example.org,4.0,2021-05-02,68927,True,4.0,Finance,5743.916666666667,0.823099903898383,0.17690009610161703,0.0,1.000000580324111,0,0.18862379501726295
323,323,2026-02-28,3977.17,913.78,3063.39,0,Miranda,Peterson,728-93-4553,natasha31@example.net,5.0,2022-10-12,47726,True,5.0,Operations,3977.1666666666665,0.7702436657221089,0.22975633427789105,0.0,1.000000838117588,0,0.18466752903366984
324,324,2026-02-28,8329.36,1309.75,7019.61,10,William,Peters,555-02-1775,smithcynthia@example.net,5.0,2021-08-25,91385,True,5.0,Operations,7615.416666666667,0.8427550255962042,0.15724497440379573,0.0625,1.0937497401105214,1,-0.012964156799683102
325,325,2026-02-28,4093.27,733.38,3359.89,10,Kimberly,Turner,143-83-8769,elizabethhughes@example.net,1.0,2024-12-15,44909,True,1.0,Sales,3742.4166666666665,0.8208327327540084,0.17916726724599158,0.0625,1.0937504731790955,0,0.08652087887012894
326,326,2026-02-28,3482.25,764.35,2717.9,0,Courtney,Freeman,474-16-9445,fmccarty@example.net,1.0,2025-10-18,41787,True,1.0,Sales,3482.25,0.7805011127862733,0.21949888721372676,0.0,1.0,0,0.18220179803971143
327,327,2026-02-28,7052.04,1396.66,5655.38,10,Jacob,Craig,392-72-7617,arielharvey@example.org,5.0,2023-03-05,77371,True,5.0,Operations,6447.583333333333,0.8019495068093772,0.19805049319062287,0.0625,1.093749337607114,0,0.07205085383425436
328,328,2026-02-28,5989.5,961.27,5028.23,0,Joshua,Shepherd,056-90-4243,munozvictoria@example.net,2.0,2025-03-15,71874,True,2.0,Engineering,5989.5,0.8395074714082977,0.16049252859170215,0.0,1.0,0,0.15456458804287965
329,329,2026-02-28,5780.08,1006.92,4773.17,0,Kimberly,Collier,299-01-8463,oanderson@example.org,5.0,2025-12-10,69361,True,5.0,Operations,5780.083333333333,0.825796528767768,0.17420520131209255,0.0,0.9999994233070458,0,0.18509387209546552
